,Pulse,Op.Cam,Time,Exp.Cam,Disruption,Comments,Measured speed,Comments_personal,Initial_pos,Zone,Unnamed: 11
220,99341,KLDT-O5WB,48.40691,KLDT-E5WD,0,Same type of small ufos from top,,,,,
221,99341,KLDT-O5WB,48.40691,KLDT-E5WE,0,Same type of small ufos from top,,,,,
222,99340,KLDT-O5WB,49.46257,KLDT-E5WD,0,"multiple small UFOs fall from top of machine during kicks. Larger ones might be Al, based on spectroscopy.",1002,Taken from the upper part. Quite bright at the end.,"(139, 60)",UDPT,
223,99339,KLDT-O5WB,48.95513,KLDT-E5WC,0,Many small UFOs during kicks. Mostly coming from top. Hard to tell what it is from spectroscopy.,,,,,
224,99339,KLDT-O5WB,48.95513,KLDT-E5WD,0,Many small UFOs during kicks. Mostly coming from top. Hard to tell what it is from spectroscopy.,,,,,
225,99339,KLDT-O5WB,48.95513,KLDT-E5WE,0,Many small UFOs during kicks. Mostly coming from top. Hard to tell what it is from spectroscopy.,,,,,
226,99337,KLDT-O5WB,42.25205,KLDT-E5WC,0,"Small UFOs close to Divertor tile 7/8. More later in the pulse at 47.95 (frame 247) and up to the end of the pulse. Signs of Titanium during pulse. Do not use standard set, but look for T210/T210 on jetdsp.",,,,,
227,99337,KLDT-O5WB,42.25205,KLDT-E5WD,0,"Small UFOs close to Divertor tile 7/8. More later in the pulse at 47.95 (frame 247) and up to the end of the pulse. Signs of Titanium during pulse. Do not use standard set, but look for T210/T210 on jetdsp.",,,,,
228,99337,KLDT-O5WB,42.25205,KLDT-E5WE,0,"Small UFOs close to Divertor tile 7/8. More later in the pulse at 47.95 (frame 247) and up to the end of the pulse. Signs of Titanium during pulse. Do not use standard set, but look for T210/T210 on jetdsp.",,,,,
229,99336,KLDT-O5WB,48.83119,KLDT-E5WC,54.579,UFOs close to the 4B limiter. Also visible on KLDT-E5WD @48.73750 (Frame 778). More later @51.64. Nothing obvious from spettroscopy.,,,,,
230,99336,KLDT-O5WB,48.83119,KLDT-E5WD,54.579,UFOs close to the 4B limiter. Also visible on KLDT-E5WD @48.73750 (Frame 778). More later @51.64. Nothing obvious from spettroscopy.,,,,,
231,99336,KLDT-O5WB,48.83119,KLDT-E5WE,54.579,UFOs close to the 4B limiter. Also visible on KLDT-E5WD @48.73750 (Frame 778). More later @51.64. Nothing obvious from spettroscopy.,,,,,
232,99335,KLDT-O5WB,48.59999,KLDT-E5WC,0,"UFOs starting at 48.59 and lasting the whole pulse. Signs of Titanium during pulse. Do not use standard set, but look for T210/T210 on jetdsp.",,,,,
233,99335,KLDT-O5WB,48.59999,KLDT-E5WD,0,"UFOs starting at 48.59 and lasting the whole pulse. Signs of Titanium during pulse. Do not use standard set, but look for T210/T210 on jetdsp.",,,,,
234,99335,KLDT-O5WB,48.59999,KLDT-E5WE,0,"UFOs starting at 48.59 and lasting the whole pulse. Signs of Titanium during pulse. Do not use standard set, but look for T210/T210 on jetdsp.",,,,,
235,99333,KLDT-O5WB,41.19643,KLDT-E5WC,0,"UFO at the top. UFO also seen on KLDT-E5WD, but is seems in a different location.",,,,,
236,99333,KLDT-O5WB,41.19643,KLDT-E5WD,0,"UFO at the top. UFO also seen on KLDT-E5WD, but is seems in a different location.",,,,,
237,99333,KLDT-O5WB,41.19643,KLDT-E5WE,0,"UFO at the top. UFO also seen on KLDT-E5WD, but is seems in a different location.",,,,,
238,99331,KLDT-O5WB,41.17042,KLDT-E5WC,0,UFOs at the top,,,,,
239,99331,KLDT-O5WB,41.17042,KLDT-E5WD,0,UFOs at the top,,,,,
240,99331,KLDT-O5WB,41.17042,KLDT-E5WE,0,UFOs at the top,,,,,
241,99330,KLDT-O5WB,42.85596,KLDT-E5WC,0,SL thinks that these UFOs stopped the pulse. UFOs also seen on KLDT- E5WD.,,,,,
242,99330,KLDT-O5WB,42.85596,KLDT-E5WD,0,SL thinks that these UFOs stopped the pulse. UFOs also seen on KLDT- E5WD.,,,,,
243,99330,KLDT-O5WB,42.85596,KLDT-E5WE,0,SL thinks that these UFOs stopped the pulse. UFOs also seen on KLDT- E5WD.,,,,,
244,99313,KLDT-O5WB,63.773,KLDT-E5WD,63.601,Debris again in the termination phase of the plasma,,,,,
245,99312,KLDT-O5WB,66.3,KLDT-E5WD,0,SL stated that his was as a result of the thermal quench at the end of the pulse. DC couldn't identify any lage peak in th e diagnostic traces which would identify what it was.,,,,,
246,99273,KLDT-O5WB,41.63723,KLDT-E5WC,51.326,UFOs near the divertor shortly after the X-point formation,,,,,
247,99273,KLDT-O5WB,41.63723,KLDT-E5WD,51.326,UFOs near the divertor shortly after the X-point formation,,,,,
248,99273,KLDT-O5WB,41.63723,KLDT-E5WE,51.326,UFOs near the divertor shortly after the X-point formation,,,,,
249,99267,KLDT-O5WB,51.65,KLDT-E5WC,0,"frame340-341,379",,,,,
250,99267,KLDT-O5WB,51.65,KLDT-E5WD,0,"frame340-341,379",,,,,
251,99267,KLDT-O5WB,51.65,KLDT-E5WE,0,"frame340-341,379",,,,,
252,99206,KLDT-O5WB,47.107,KLDT-E5WD,47.662,UFOs. Also seen on KLDT- E5WD@47.025. No clear from spettroscopy if this is berillium.,339,It disappears after 2 frames. There may be another one or it could be this one relocated – not sure,"(142, 296)",,
253,99198,KLDT-O5WB,48.029,KLDT-E5WD,47.868,Possibe UFO cloud after the disruption near Octant 2?,,,,,
254,99198,KLDT-O5WB,48.029,KLDT-E5WE,47.868,Possibe UFO cloud after the disruption near Octant 2?,,,,,
255,99195,KLDT-O5WB,46.9,KLDT-E5WD,46.778,Incredibly bad divertor UFOs at disruption. Looks like a very extreme divertor de-conditioning event. Visible on all cameras.,-999,"Lots of them, from all directions. There’s one also at the upper right part of the chamber.",,,
256,99159,KLDT-O5WB,46.60125,KLDT-E5WC,46.498,Outboard side UFOs (Beion/NBI region),,,,,
257,99159,KLDT-O5WB,46.60125,KLDT-E5WD,46.498,Outboard side UFOs (Beion/NBI region),,,,,
258,99159,KLDT-O5WB,46.60125,KLDT-E5WE,46.498,Outboard side UFOs (Beion/NBI region),,,,,
259,99149,KLDT-O5WB,52.32,KLDT-E5WC,0,frame 356-368 a lot of UFOs during the disruption,,,,,
260,99149,KLDT-O5WB,52.32,KLDT-E5WD,0,frame 356-368 a lot of UFOs during the disruption,,,,,
261,99106,KLDT-O5WB,66.20267,KLDT-E5WD,0,UFOs for many frames. Not clear from spectroscopy data.,,,,,
262,99094,KLDT-O5WB,58.61717,KLDT-E5WD,0,Location: divertor region outer side. Ivor confirmed that it was Titanium.,,,,,
263,99031,KLDT-O5WB,66.6483,KLDT-E5WC,0,Frame: 713 - cluster of particles showing on the outer wall. Nothing shown from spectroscopy,,,,,
264,99031,KLDT-O5WB,66.6483,KLDT-E5WD,0,Frame: 713 - cluster of particles showing on the outer wall. Nothing shown from spectroscopy,,,,,
265,99031,KLDT-O5WB,66.6483,KLDT-E5WE,0,Frame: 713 - cluster of particles showing on the outer wall. Nothing shown from spectroscopy,,,,,
266,99028,KLDT-O5WB,66.95475,KLDT-E5WD,0,Few UFOs very likely coming from WOPL during floppy disruption,,,,,
267,99027,KLDT-O5WB,66.50027,KLDT-E5WD,0,Several UFOs during floppy disruption (looks like coming from WOPL),,,,,
268,99026,KLDT-O5WB,66.61983,KLDT-E5WD,0,Several UFOs during floppy disruption,,,,,
269,99024,KLDT-O5WB,64.76051,KLDT-E5WD,0,Several UFOs during disruption seen also on KLDT-E5WD camera,,,,,
270,99023,KLDT-O5WB,65.44655,KLDT-E5WD,0,Several UFOs during floppy disruption,,,,,
271,99022,KLDT-O5WB,66.53946,KLDT-E5WD,0,Several UFOs during floppy disruption looks like they coming from WOPL or REION plate (seen also a bit on camera KLDT-P5WA ),,,,,
272,99021,KLDT-O5WB,59.69067,KLDT-E5WD,59.521,Cloud of UFOs during the disruption,,,,,
273,99016,KLDT-O5WB,48.15845,KLDT-E5WD,48.031,Lots of UFOs during the disruption,,,,,
274,99016,KLDT-O5WB,41.93541,KLDT-E5WD,48.031,Lots of UFOs flying around the vessel near the divertor seen also on camera KL11-P1DB,,,,,
275,98999,KLDT-O5WB,47.819,KLDT-E5WC,48.594,UFO from the top at about the same time as a sharp radiation spike + X-point MARFE. Another form outboard side slightly later.,,,,,
276,98995,KLDT-O5WB,41.7717,KLDT-E5WC,54.434,"UFO(s) at x-point formation, looks like maybe from tiles 1/3 ?",,,,,
277,98995,KLDT-O5WB,41.7717,KLDT-E5WD,54.434,"UFO(s) at x-point formation, looks like maybe from tiles 1/3 ?",,,,,
278,98992,KLDT-O5WB,223,KLDT-E5WD,52.957,"From spectroscopy data it looks like it is Titanium. see also frames 232,244,304",0,"Can’t be tracked. There are two, at 4D and UPDT",,UPDT/4D,
279,98991,KLDT-O5WB,335,KLDT-E5WD,51.208,"More UFOs at frames 93, 224,240,277,355",,,,,
280,98938,KLDT-O5WB,50.092,KLDT-E5WC,50.884,"Heavy sprinkling of UFOs from the top, as usual for kick pulses.",,,,,
281,98938,KLDT-O5WB,50.092,KLDT-E5WD,50.884,"Heavy sprinkling of UFOs from the top, as usual for kick pulses.",,,,,
282,98938,KLDT-O5WB,50.092,KLDT-E5WE,50.884,"Heavy sprinkling of UFOs from the top, as usual for kick pulses.",,,,,
283,98925,KLDT-O5WB,48.44996,KLDT-E5WC,53.217,Several UFOs from Upper Dumplates and outer wall,,,,,
284,98925,KLDT-O5WB,48.44996,KLDT-E5WD,53.217,Several UFOs from Upper Dumplates and outer wall,,,,,
285,98925,KLDT-O5WB,48.44996,KLDT-E5WE,53.217,Several UFOs from Upper Dumplates and outer wall,,,,,
286,98924,KLDT-O5WB,48.51712,KLDT-E5WC,53.769,"Several UFOs from Upper Dumplates and outer wall, a large UFOs coming very likely from wOPL at 50.444s and from LH antena at 52.5319s",,,,,
287,98924,KLDT-O5WB,48.51712,KLDT-E5WD,53.769,"Several UFOs from Upper Dumplates and outer wall, a large UFOs coming very likely from wOPL at 50.444s and from LH antena at 52.5319s",,,,,
288,98924,KLDT-O5WB,48.51712,KLDT-E5WE,53.769,"Several UFOs from Upper Dumplates and outer wall, a large UFOs coming very likely from wOPL at 50.444s and from LH antena at 52.5319s",,,,,
289,98923,KLDT-O5WB,48.89357,KLDT-E5WC,54.577,Confirm by DC that they are Ti (starting frame: 271),,,,,
290,98923,KLDT-O5WB,48.89357,KLDT-E5WD,54.577,Confirm by DC that they are Ti (starting frame: 271),,,,,
291,98923,KLDT-O5WB,48.89357,KLDT-E5WE,54.577,Confirm by DC that they are Ti (starting frame: 271),,,,,
292,98921,KLDT-O5WB,50.08087,KLDT-E5WC,52.106,Several UFOs from Upper Dumplates and outer wall Time period: 50s-52s. Possibly Ti and Cu?,,,,,
293,98921,KLDT-O5WB,50.08087,KLDT-E5WD,52.106,Several UFOs from Upper Dumplates and outer wall Time period: 50s-52s. Possibly Ti and Cu?,,,,,
294,98895,KLDT-O5WB,48.59859,KLDT-E5WC,53.984,"Lots of UFOs from outer wall, inner wall and upper dump plates",,,,,
295,98895,KLDT-O5WB,48.59859,KLDT-E5WD,53.984,"Lots of UFOs from outer wall, inner wall and upper dump plates",,,,,
296,98895,KLDT-O5WB,48.59859,KLDT-E5WE,53.984,"Lots of UFOs from outer wall, inner wall and upper dump plates",,,,,
297,98894,KLDT-O5WB,50.14695,KLDT-E5WC,52.651,Large number of UFOS from outer wall and upper dum plates (Frames: 268-315),,,,,
298,98894,KLDT-O5WB,50.14695,KLDT-E5WD,52.651,Large number of UFOS from outer wall and upper dum plates (Frames: 268-315),,,,,
299,98894,KLDT-O5WB,50.14695,KLDT-E5WE,52.651,Large number of UFOS from outer wall and upper dum plates (Frames: 268-315),,,,,
300,98820,KLDT-O5WB,52.57675,KLDT-E5WD,0,"UFO. 2 frames, fairly large turns from red to blue/white",,,,,
301,98795,KLDT-O5WB,52.79986,KLDT-E5WC,58.217,Blue UFO near IWGL 3Z. Possibly corroborated by KLDT-E5WD at 52.71s.,,,,,
302,98795,KLDT-O5WB,52.79986,KLDT-E5WD,58.217,Blue UFO near IWGL 3Z. Possibly corroborated by KLDT-E5WD at 52.71s.,,,,,
303,98795,KLDT-O5WB,52.79986,KLDT-E5WE,58.217,Blue UFO near IWGL 3Z. Possibly corroborated by KLDT-E5WD at 52.71s.,,,,,
304,98793,KLDT-O5WB,50.0645,KLDT-E5WC,49.953,Many blue UFOs flying around at the disruption. Corroborated by KLDT-E5WD with the Be II filter.,,,,,
305,98793,KLDT-O5WB,50.0645,KLDT-E5WD,49.953,Many blue UFOs flying around at the disruption. Corroborated by KLDT-E5WD with the Be II filter.,,,,,
306,98793,KLDT-O5WB,50.0645,KLDT-E5WE,49.953,Many blue UFOs flying around at the disruption. Corroborated by KLDT-E5WD with the Be II filter.,,,,,
307,98786,KLDT-O5WB,57.53,KLDT-E5WD,57.531,Big UFO near mushrooms over 4D outer limiter (2 frames).,6134.5,"Causes disruption. Another object seems to fall as well. Measured the speed of the first, which appears at (65, 15)","(65, 15)",,
308,98586,KLDT-O5WB,55.5349,KLDT-E5WD,0,UFO during termination.,,,,,
309,98586,KLDT-O5WB,55.5349,KLDT-E5WE,0,UFO during termination.,,,,,
310,98570,KLDT-O5WB,49.322,KLDT-E5WD,0,Small blue UFO on the divertor also visible in KLDT-E5WD at frame 818 and 823,,,,,
311,98570,KLDT-O5WB,49.322,KLDT-E5WE,0,Small blue UFO on the divertor also visible in KLDT-E5WD at frame 818 and 823,,,,,
312,98502,KLDT-O5WB,41.47,KLDT-E5WC,0,UFO bouncing around the divertor visible on wide angle around x- point formation.,,,,,
313,98502,KLDT-O5WB,41.47,KLDT-E5WD,0,UFO bouncing around the divertor visible on wide angle around x- point formation.,,,,,
314,98448,KLDT-O5WB,58.6,KLDT-E5WC,0,Blue-ish UFOclose to 4D limiter. Not sure it is a UFO or the plasma. No clear spikes from spectroscopy data.,,,,,
315,98448,KLDT-O5WB,58.6,KLDT-E5WD,0,Blue-ish UFOclose to 4D limiter. Not sure it is a UFO or the plasma. No clear spikes from spectroscopy data.,,,,,
316,98348,KLDT-O5WB,41.15694,KLDT-E5WD,0,"Bright flashes in the upper part, for 6 frames",,,,,
317,98346,KLDT-O5WB,41.3729,KLDT-E5WD,0,Multiple UFOs within the divertor for 6 frames,,,,,
318,98346,KLDT-O5WB,41.3729,KLDT-E5WE,0,Multiple UFOs within the divertor for 6 frames,,,,,
319,98346,KLDT-O5WB,41.09182,KLDT-E5WD,0,UFO flying off the top of inboard side for two frames,,,,,
320,98346,KLDT-O5WB,41.09182,KLDT-E5WE,0,UFO flying off the top of inboard side for two frames,,,,,
321,98343,KLDT-O5WB,43.09533,KLDT-E5WD,0,Flash at outboard side (probably 4B). Also visible in KLDT-P5WA at frame 198.,,,,,
322,98343,KLDT-O5WB,43.09533,KLDT-E5WE,0,Flash at outboard side (probably 4B). Also visible in KLDT-P5WA at frame 198.,,,,,
323,98341,KLDT-O5WB,41.7774,KLDT-E5WD,0,"Bright flash at the outboard side (approx tile 8), small UFO seen flying from that location into the divertor for the next 3 frames",,,,,
324,98341,KLDT-O5WB,41.7774,KLDT-E5WE,0,"Bright flash at the outboard side (approx tile 8), small UFO seen flying from that location into the divertor for the next 3 frames",,,,,
325,98316,KLDT-O5WB,40.26115,KLDT-E5WC,64.677,"UFOS on npl B3. More UFOs @45.27 (frame 181) and lots of them @64.86. I cannot see those last ones on protection cameras, but can see on experiment and 1 small ufo on KL11-P1DB as reported.",,,,,
326,98316,KLDT-O5WB,40.26115,KLDT-E5WD,64.677,"UFOS on npl B3. More UFOs @45.27 (frame 181) and lots of them @64.86. I cannot see those last ones on protection cameras, but can see on experiment and 1 small ufo on KL11-P1DB as reported.",,,,,
327,98316,KLDT-O5WB,40.26115,KLDT-E5WE,64.677,"UFOS on npl B3. More UFOs @45.27 (frame 181) and lots of them @64.86. I cannot see those last ones on protection cameras, but can see on experiment and 1 small ufo on KL11-P1DB as reported.",,,,,
328,98315,KLDT-O5WB,58.54056,KLDT-E5WC,63.53,UFOs,,,,,
329,98315,KLDT-O5WB,58.54056,KLDT-E5WD,63.53,UFOs,,,,,
330,98311,KLDT-O5WB,56.7879,KLDT-E5WC,0,UFOs close to T1 region. Also seen on KLDT-E5WD at 56.68750 (frame 1414),,,,,
331,98311,KLDT-O5WB,56.7879,KLDT-E5WD,0,UFOs close to T1 region. Also seen on KLDT-E5WD at 56.68750 (frame 1414),,,,,
332,98291,KLDT-O5WB,45.7611,KLDT-E5WC,0,"small blue UFO seen around 45.76s and 46.64 s, probably beryllium",,,,,
333,98291,KLDT-O5WB,45.7611,KLDT-E5WD,0,"small blue UFO seen around 45.76s and 46.64 s, probably beryllium",,,,,
334,98291,KLDT-O5WB,45.7611,KLDT-E5WE,0,"small blue UFO seen around 45.76s and 46.64 s, probably beryllium",,,,,
335,98197,KLDT-O5WB,52.02428,KLDT-E5WC,51.839,Clean up pulse after SPI last pulse: frame: 349,,,,,
336,98197,KLDT-O5WB,52.02428,KLDT-E5WD,51.839,Clean up pulse after SPI last pulse: frame: 349,,,,,
337,98197,KLDT-O5WB,52.02428,KLDT-E5WE,51.839,Clean up pulse after SPI last pulse: frame: 349,,,,,
338,98190,KLDT-O5WB,50.30672,KLDT-E5WC,0,Frames: 306-309. Particles exploding in divertor area,,,,,
339,98190,KLDT-O5WB,50.30672,KLDT-E5WD,0,Frames: 306-309. Particles exploding in divertor area,,,,,
340,98190,KLDT-O5WB,50.30672,KLDT-E5WE,0,Frames: 306-309. Particles exploding in divertor area,,,,,
341,98186,KLDT-O5WB,45.46594,KLDT-E5WD,48.037,UFOs lasting several frames. Similar to the one in 98184. Visible on protection camera as well and on KLDT-E5WD in frames 509 and 510. It looks like titanium and berillium from spectroscopy data. Very small spicks.,-999,Can’t see anything,,,
342,98184,KLDT-O5WB,45.26628,KLDT-E5WD,48.038,UFOs. I think also briefly seen on KLDT-E5WD at 45.18750 and on Protection camera. It looks like titanium and berillium from spectroscopy data.,-999,Can’t be tracked,,,
343,98125,KLDT-O5WB,49.52041,KLDT-E5WC,48.027,REs strike top of Tile 1 or HFGC shower of particles confirmed by KLDT-O5WB,,,,,
344,98125,KLDT-O5WB,49.52041,KLDT-E5WD,48.027,REs strike top of Tile 1 or HFGC shower of particles confirmed by KLDT-O5WB,,,,,
345,98125,KLDT-O5WB,49.52041,KLDT-E5WE,48.027,REs strike top of Tile 1 or HFGC shower of particles confirmed by KLDT-O5WB,,,,,
346,98059,KLDT-O5WB,48.50607,KLDT-E5WC,48.324,UFOs in cleanup pulse,,,,,
347,98059,KLDT-O5WB,48.50607,KLDT-E5WD,48.324,UFOs in cleanup pulse,,,,,
348,98059,KLDT-O5WB,48.50607,KLDT-E5WE,48.324,UFOs in cleanup pulse,,,,,
349,98052,KLDT-O5WB,40.927,KLDT-E5WC,50.526,Strnage flash during breakdown. Nothing shows up on Spectroscopy,,,,,
350,98052,KLDT-O5WB,40.927,KLDT-E5WD,50.526,Strnage flash during breakdown. Nothing shows up on Spectroscopy,,,,,
351,98052,KLDT-O5WB,40.927,KLDT-E5WE,50.526,Strnage flash during breakdown. Nothing shows up on Spectroscopy,,,,,
352,98042,KLDT-O5WB,51.26828,KLDT-E5WC,0,Diagnostic coordinator confirmed that it was Titanium. It is observed on the Upper Dump Plates,,,,,
353,98042,KLDT-O5WB,51.26828,KLDT-E5WD,0,Diagnostic coordinator confirmed that it was Titanium. It is observed on the Upper Dump Plates,,,,,
354,98040,KLDT-O5WB,51.11119,KLDT-E5WC,0,According to Diagnostic Coordinator is Titanium,,,,,
355,98040,KLDT-O5WB,51.11119,KLDT-E5WD,0,According to Diagnostic Coordinator is Titanium,,,,,
356,98026,KLDT-O5WB,50.27398,KLDT-E5WC,0,Many UFOs coming from the divertor. Also seen by KLDT-E5WC and KLDT-E5WD (Dbeta filter),,,,,
357,98026,KLDT-O5WB,50.27398,KLDT-E5WD,0,Many UFOs coming from the divertor. Also seen by KLDT-E5WC and KLDT-E5WD (Dbeta filter),,,,,
358,98006,KLDT-O5WB,44.4874,KLDT-E5WC,0,Many UFO's flying around on this clean up pulse after a disrupted one. This one wasn't great.,,,,,
359,98006,KLDT-O5WB,44.4874,KLDT-E5WD,0,Many UFO's flying around on this clean up pulse after a disrupted one. This one wasn't great.,,,,,
360,97988,KLDT-O5WB,50.18,KLDT-E5WC,0,Looks like another Ti UFo dropping,,,,,
361,97988,KLDT-O5WB,50.18,KLDT-E5WD,0,Looks like another Ti UFo dropping,,,,,
362,97988,KLDT-O5WB,50.18,KLDT-E5WE,0,Looks like another Ti UFo dropping,,,,,
363,97987,KLDT-O5WB,50.18166,KLDT-E5WD,0,"Ti UFO, as seen in spectroscopy",0,Can’t be tracked,"(210, 117)",UIWP,
364,97980,KLDT-O5WB,64.57942,KLDT-E5WC,0,"From spectroscopy data il looks like there is some iron, titanium and molybdenum. Also seen on KLDT- E5WD",,,,,
365,97980,KLDT-O5WB,64.57942,KLDT-E5WD,0,"From spectroscopy data il looks like there is some iron, titanium and molybdenum. Also seen on KLDT- E5WD",,,,,
366,97977,KLDT-O5WB,48.05095,KLDT-E5WD,0,Frames: 250-260 -Lots of UFOs around the beam duct and antennas,,,,,
367,97976,KLDT-O5WB,47.89523,KLDT-E5WD,0,Frames:245-270 show UFOs interacting with the ICRH antenas and outer guard limiter,,,,,
368,97893,KLDT-O5WB,48.21869,KLDT-E5WC,0,Very bright blue flash on outboard wall.,,,,,
369,97893,KLDT-O5WB,48.21869,KLDT-E5WD,0,Very bright blue flash on outboard wall.,,,,,
370,97893,KLDT-O5WB,48.21869,KLDT-E5WE,0,Very bright blue flash on outboard wall.,,,,,
371,97886,KLDT-O5WB,51.17272,KLDT-E5WC,0,An UFO flying off the vicinity of 3B NPL for 5 frames ending with a bright flash at 51.2935 sec, associated with titanium signal.,,,,
372,97886,KLDT-O5WB,51.17272,KLDT-E5WD,0,An UFO flying off the vicinity of 3B NPL for 5 frames ending with a bright flash at 51.2935 sec, associated with titanium signal.,,,,
373,97886,KLDT-O5WB,51.17272,KLDT-E5WE,0,An UFO flying off the vicinity of 3B NPL for 5 frames ending with a bright flash at 51.2935 sec, associated with titanium signal.,,,,
374,97853,KLDT-O5WB,48.28547,KLDT-E5WC,0,Same as 97844,,,,,
375,97853,KLDT-O5WB,48.28547,KLDT-E5WD,0,Same as 97844,,,,,
376,97852,KLDT-O5WB,48.63909,KLDT-E5WC,0,Same as 97844,,,,,
377,97852,KLDT-O5WB,48.63909,KLDT-E5WD,0,Same as 97844,,,,,
378,97851,KLDT-O5WB,49.225,KLDT-E5WC,0,Bright flash at the top of the outboard side, associated with a titanium signal in KT2.,,,,
379,97851,KLDT-O5WB,49.225,KLDT-E5WD,0,Bright flash at the top of the outboard side, associated with a titanium signal in KT2.,,,,
380,97851,KLDT-O5WB,48.02048,KLDT-E5WC,0,Same as 97844,,,,,
381,97851,KLDT-O5WB,48.02048,KLDT-E5WD,0,Same as 97844,,,,,
382,97849,KLDT-O5WB,51.93033,KLDT-E5WC,0,Particularly many particles at NBI,,,,,
